id_estacion,nombre,latitud,longitud
2552,est de serv puerta de mexicosderldecv,32.51887,-117.0121
2553,grupo octano sa de cv,19.80574,-104.2104
2554,petromax sa de cv,25.54993,-103.4232
2555,petromax sa de cv,25.42695,-100.8062
2556,petromax sa de cv,25.66857,-100.1769
2557,anahuac servicios gasolineros sa de cv,25.55191,-100.9548
2558,estacion de servicio leon sderl de cv,21.12689,-101.6378
2559,petromax sa de cv,25.69495,-100.1733
2560,diaz gas sa de cv,31.60178,-106.3859
2561,petroliferos la territorial s de rl de cv,31.18406,-110.971
2562,estacion la victoria sa de cv,32.46996,-116.844
2563,servicio la panadera sa de cv,21.86312,-102.6932
2564,petromax sa de cv,25.85519,-97.50922
2565,grupo octano sa de cv,20.74569,-105.2558
2566,servicio molinos sa de cv,18.9601,-99.24599
2567,servicios del valle del fuerte sa de cv,25.81244,-108.9844
2568,estacion anahuac sa de cv,28.70201,-100.521
2569,gasolineria malaga sa de cv,19.57203,-99.05344
2570,grupo octano sa de cv,21.83434,-105.1171
2571,servel triangulo del refugiosderldecv,32.48268,-117.0468
2586,dagal sa de cv,32.55221,-115.0736
2587,servicio malecon san juan sa de cv,21.25467,-102.3394
2588,felix gas sa de cv,31.88656,-116.6868
2589,gasolinera el limon sa de cv,19.81301,-104.1544
2590,servicio el zacatito de azcapo s a de c v,19.48226,-99.18771
2591,servicios gasolineros de mexico sa de cv,20.54131,-102.5641
2592,las mejores estaciones sa de cv,19.61393,-99.00642
2593,servicios jazmin sa de cv,20.91119,-86.87553
2594,boscogas sa de cv,21.13685,-101.7234
2595,dagal sa de cv,32.56931,-114.9992
2596,dagal sa de cv,32.47156,-115.3106
2597,servicio facil del sureste sa de cv,18.14966,-94.43388
2598,servicio san martin teotihuacan sa de cv ,19.70335,-98.82012
2599,estaciones de servicio auto sa de cv,18.16003,-92.85671
2600,estacion rael s de rl de cv,31.7198,-116.5731
2601,estaciones de servicio sa de cv,20.54966,-101.1438
2602,promotora de auto estaciones sa de cv,19.67792,-101.2339
2603,gasolinera del parque sa de cv,21.96648,-102.2888
2604,bp estaciones y servicios energeticos sa de cv,32.49059,-116.9273
2605,grupo ferche sa de cv,19.12053,-96.10516
2606,servicios guerrero de acambaro sa de cv,20.04531,-100.7662
2607,super servicio arrieta sa de cv,24.04261,-104.6802
2608,servicio maritimo coral sa de cv,21.15244,-86.86012
2609,servicio d soto sa de cv,20.52757,-102.3362
2610,bp estaciones y servicios energeticos sa de cv,32.53864,-117.0291
2611,servicio vega sa de cv ,21.20466,-100.8577
2612,servicio apache sa de cv,25.56848,-103.5208
2613,estaciones de servicio auto sa de cv,18.01615,-92.91328
2614,estaciones de servicio sa de cv,20.61522,-100.3868
2615,insignia altozano sa de cv,19.66436,-101.1623
2616,inmobiliaria corralejo sa de cv,20.6367,-87.08114
2617,servicio migajas sa de cv,18.76206,-98.98381
2618,estaciones de servicio sa de cv,20.61662,-100.4375
2619,altavilla sa de cv,19.51123,-99.08908
2620,combustibles ecologicos del lerma sa de cv,20.32315,-102.0181
2621,servicio facil del sureste sa de cv,18.80815,-96.72063
2622,gasolinera romo sa de cv,21.43035,-102.5762
2623,combustibles ecologicos del lerma sa de cv,20.35177,-102.0157
2624,servicio facil del sureste sa de cv,20.05834,-99.29172
2625,servicios playacar sa de cv,20.64288,-87.07149
2626,estaciones de servicio auto sa de cv,17.50181,-91.99204
2627,servicio facil del sureste sa de cv,17.95911,-94.91727
2628,servicio maneadero sa de cv,31.74066,-116.5835
2629,recar super servicio sa de cv,19.30152,-99.75105
2630,servicio villalba sa de cv,24.01595,-104.6446
2631,estaciones de servicio sa de cv,20.58547,-100.392
2632,servicio piramide del fuego sa de cv ,19.7613,-98.7485
2633,gasolinera jaltepec sa de cv,19.59531,-100.1251
2634,servicio san pedrito sa de cv,20.61959,-103.2887
2635,mega  servicio rody sa de cv,28.33613,-100.851
2636,servicio facil del sureste sa de cv,17.99188,-94.5683
2637,autoservicios osmi sa de cv,25.57806,-108.4623
2638,operadora de servicios reforma sa de cv,19.38742,-99.26285
2639,servicios gasolineros de mexico sa de cv,20.53868,-103.2963
2640,estaciones de servicio auto sa de cv,17.98881,-92.95144
2641,estaciones de servicio sa de cv,20.58684,-100.3855
2642,servicio 57 de villa de fuente sa de cv,28.65402,-100.5517
2643,gasolinera tapatia  sa de cv,20.6276,-103.3209
2644,servicio san francisco tepojaco sa de cv,19.64423,-99.27248
2645,becktrop gdl sa de cv,20.64556,-103.3626
2646,combustibles palma real sa de cv,20.73023,-103.4318
2647,carlos ballina escartin e hijos sa de cv,19.38828,-99.56278
2648,energia y servicios coordinados sa de cv,24.01628,-104.6629
2649,servicio muvi sa de cv ,19.65111,-98.88399
2650,combustibles mb de la costa sa de cv,16.20841,-93.26566
2651,damor sa de cv,20.11773,-98.7812
2652,estaciones de servicio sa de cv,20.56229,-100.2211
2653,claudia sara rodriguez arista,17.64926,-101.5344
2654,combustibles yajalon sa de cv,17.16369,-92.32173
2655,servicio gasget sa de cv,19.52529,-99.2086
2656,servicio nuestra señora de loreto  sa de cv,19.27798,-99.55755
2657,servicio facil del sureste sa de cv,18.08629,-94.04018
2658,carbu express sa de cv,20.12443,-98.77612
2659,gasolinera lupita sa de cv,19.79058,-104.3576
2660,grupo castaño del sureste sa de cv,18.53215,-88.29613
2661,estacion de servicio gesa sa de cv ,20.0659,-98.77036
2662,grupo ferche sa de cv,19.54987,-96.94771
2663,operadora de estaciones gl sa de cv,19.41709,-99.10221
2664,servicio teocaltiche sa de cv,21.44517,-102.5735
2665,super servicio nuevo bc sa de cv,19.50559,-99.18993
2666,estaciones de servicio auto sa de cv,17.98003,-93.15719
2667,estacion santa maria vii sa de cv,20.0381,-98.3141
2668,servicio facil del sureste sa de cv,18.14602,-94.42098
2669,operadora de estaciones de servicio acapulco,16.86655,-99.90328
2670,servicio el pedregoso sa de cv,21.23803,-102.3182
2671,servicio lomas de vista hermosa sa de cv,19.35361,-99.27644
2672,servicio avila camacho sa de cv,20.70485,-103.3629
2673,maya gasolinerias de chiapas sa de cv,16.76329,-93.18719
2674,servicio santa maria canchesda sa de cv,19.85976,-100.0294
2675,operadora ermita sa de cv,19.35576,-99.09362
2676,grupo ferche sa de cv,19.58903,-96.97002
2677,santa ana estacion de servicios sa de cv,20.35871,-102.0022
2678,servicio villa durango sa de cv,24.0488,-104.6499
2679,centro gasolinero animas sa de cv,19.56888,-97.23757
2680,gasolinera atengo sa de cv,20.26832,-104.2355
2681,comercial libramiento sa de cv,19.22135,-103.7137
2682,egu sa de cv,20.09288,-98.76225
2683,autoservicio masgasolina sa de cv (es 9804),19.63899,-99.15079
2684,autoservicio puerta de la constitucion sa de cv,19.26817,-103.7087
2685,servicio angeles de puruagua sa de cv,20.67255,-100.4629
2686,graziella del socorro salazar y medina,19.41787,-99.07858
2687,ignacio felix cota,31.82787,-116.5997
2688,dagal sa de cv,32.31147,-115.0746
2689,mega gasolineras sa de cv,19.38143,-99.15879
2690,servicio facil del sureste sa de cv,17.92127,-94.93098
2691,gpdc estaciones de servicio s a de c v,19.52043,-99.22886
2692,grupo energetico neper sa de cv,18.24155,-100.536
2693,epay sa de cv,32.42402,-116.9431
2694,combustibles colon sa de cv,20.6339,-103.3795
2695,combuexpress sa de cv,20.69389,-103.3322
2696,alejandra sara arista medina,17.65764,-101.5566
2697,y sa de cv,32.10115,-116.5643
2698,gasolinera servitec sa de cv,25.56709,-103.425
2699,servicios del puerto sa de cv,32.41884,-115.1934
2700,servicio lomas aguascalientes sa de cv,21.87887,-102.2911
2701,estacion de servicio muñozaba sa de cv,19.5384,-98.90257
2702,euleiro sa de cv,19.41081,-98.91233
2703,servicio churubusco sa de cv,19.3508,-99.1461
2704,servicio bandera sa,20.66227,-103.3329
2705,estaciones de servicio auto sa de cv,17.98784,-92.98787
2706,servicio gove sa de cv,28.34054,-100.8532
2707,centro gasolinero animas sa de cv,19.18427,-96.25993
2708,servicio xacobeo sa de cv,19.27372,-103.6685
2709,servicio lomas de las palmas sa de cv,19.39963,-99.26868
2710,estacion de servicio gesa sa de cv ,20.11278,-98.74308
2711,carlos ballina escartin e hijos sa de cv,19.28946,-99.66792
2712,operadora los nogales sa de cv,28.73301,-106.1143
2713,super servicio castro flores sa de cv,19.13358,-98.77037
2714,autoservicio masgasolina sa de cv (es 9804),19.63079,-99.16715
2715,gpdc estaciones de servicio s a de c v,19.43496,-99.17624
2716,estaciones de servicio auto sa de cv,17.85728,-93.15559
2717,servicio rosa sa de cv,31.86871,-116.5824
2718,servicio las viñas sa de cv,,
2719,mini estacion de servicio el tecnologico sa de cv,19.71912,-101.1889
2720,servicio las juntas sa de cv,20.69294,-105.243
2721,las mejores estaciones sa de cv,19.48132,-98.89396
2722,servicio plaza circunvalacion sa de cv es07533,20.59512,-100.381
2723,labrador azteca sa de cv,31.89762,-116.5994
2724,servicio fento sa de cv,19.40932,-99.05791
2725,estacion de servicio la piedad sa de cv,20.34883,-102.0366
2726,servicio boulevard la piedad sa de cv,20.32901,-102.017
2727,gasolinera moreno rojas sa de cv,20.29471,-102.5499
2728,red siglo xxi sa de cv,21.8869,-102.2507
2729,servicio facil del sureste sa de cv,18.07633,-94.40821
2730,comb y servs pesqueros topolobampo sa de cv,25.5969,-109.0599
2731,estacion de servicio de energia sa de cv ,20.72242,-100.7748
2732,combustibles antes y despues sa de cv,19.5777,-99.76241
2733,servicio jardines de durango sa de cv,24.05722,-104.6118
2734,gasolinera libranorte sa de cv,16.7747,-93.18654
2735,super servicio camionero don ramon sa de cv,19.08314,-104.283
2736,servicio lomas madin sa de cv,19.54629,-99.27624
2737,grupo ferche sa de cv,19.56212,-96.92962
2738,servicio facil del sureste sa de cv,20.04539,-99.3408
2739,servicio caseta el dorado sa de cv,19.40553,-99.71429
2740,red siglo xxi sa de cv,21.95089,-102.3237
2741,estaciones de servicio auto sa de cv,17.99956,-92.92345
2742,autoservicio masgasolina sa de cv (es 9804),19.67259,-99.1151
2743,servicio begonia sa de cv,19.46247,-99.17788
2744,servicio kacerin sa de cv,28.42288,-100.763
2745,consorcio plan sa de cv,18.92379,-99.21908
2746,servicio oriental sa de cv ,19.6633,-99.17138
2747,dagal sa de cv,32.60773,-114.9274
2748,promotora de auto estaciones sa de cv,19.68411,-101.1666
2749,general de combustibles guerrero sa de cv,18.34476,-100.6539
2750,servicio forres sa de cv ,21.13133,-101.6608
2751,mega gasolineras sa de cv,21.18228,-101.743
2752,servicio cibola sa de cv,32.61038,-115.4354
2753,operadora farallon sa de cv,16.86677,-99.86906
2754,super servicio el huerto plus sa de c v,20.47289,-100.9659
2755,combuexpress sa de cv,20.61719,-103.2802
2756,combuexpress sa de cv,20.68778,-101.3484
2757,gasolineria villas jemi sa de cv,21.10694,-101.5795
2758,servicio mar caribeño sa de cv,21.1751,-86.86044
2759,estacion de servicio leon sderl de cv,21.13958,-101.7443
2760,gasolinera tapatia los arcos sa de cv,20.67416,-103.3842
2761,servicio pointer sa de cv,19.36558,-99.20403
2762,servicio avenida mexico sa de cv,20.54927,-100.7946
2763,super servicio gran premio sa de cv,19.35926,-99.28928
2764,gasolinera autlan sa de cv,19.76783,-104.3515
2765,petro buenavista sa de cv,20.65193,-103.3375
2766,combuexpress sa de cv,21.05671,-104.4812
2767,servicio irrigacion sa de cv,20.53727,-100.8031
2768,combuexpress sa de cv,20.47006,-100.8085
2769,estacion de servicio triple a s a de cv,26.90032,-101.4275
2770,servicio macuiltepec sa de cv,19.56713,-96.92886
2771,servicio milenio sa de cv,21.14867,-86.83383
2772,servicio ceiva sa de cv,25.66477,-100.2089
2773,operadora renacimiento sa de cv,16.89238,-99.83382
2774,servel triangulo del refugiosderldecv,32.47071,-116.7908
2775,gasolinera villarreal sa de cv,27.87414,-101.5003
2776,servel triangulo del refugiosderldecv,32.46434,-116.866
2777,servicio macarmex sa (e2783) ,19.44016,-99.10468
2778,gasolineria real madeira sa de cv,19.5963,-99.01984
2779,servicio express cegas sa de cv,20.51732,-100.8954
2780,servel triangulo del refugiosderldecv,32.53326,-117.0717
2781,gasolineras del centro sa de cv,21.15487,-100.9445
2782,gasolineria coacalco sa de cv,19.49376,-99.05354
2783,estacion de servicio la isla sa de cv,21.15669,-86.84663
2784,inmobiliaria castilla la mancha sa de cv,18.4593,-88.91915
2785,super servicio san juan sa de cv,24.0347,-104.6673
2786,gasolinera aeropuerto sa de cv,17.62307,-101.4586
2787,multiservicio los pits s a de c v,20.65263,-101.3706
2788,tracidiecho sa de cv,20.07348,-98.35064
2789,estacion de servicio leon sderl de cv,21.09397,-101.6885
2790,petroliferos la territorial s de rl de cv,27.33509,-109.7399
2791,estacion de servicio leon sderl de cv,21.11255,-101.635
2792,digepe sa de cv (07356),20.90148,-100.7559
2793,el moyote sa de cv,24.04688,-104.6248
2794,servicio ordaz y caraballo s a ,19.47119,-99.1657
2795,est de serv puerta de mexicosderldecv,32.4881,-116.8404
2796,servicio morelia sa de cv,19.53955,-101.6123
2797,combuexpress sa de cv,20.54418,-100.6926
2798,plaza constituyentes sa de cv,16.87173,-99.90124
2799,estacion de servicio gaalbo sa de cv,19.44335,-99.1833
2800,gasoservicios premier sa de cv,24.02152,-104.6517
2801,becktrop operadora sa de cv,32.43373,-117.0236
2802,est de serv puerta de mexicosderldecv,32.5456,-116.9096
2803,servicio j gutierrez sa de cv ,19.34644,-99.19034
2804,unidad leo sa ,19.28072,-99.17193
2805,servicio los encinos sa de cv,20.43437,-102.129
2806,combuexpress sa de cv,20.60878,-103.2685
2807,estacion de servicio nuevo milenio sa de cv,19.44235,-99.08612
2808,estacion de servicio andalucia sa de cv,19.59132,-99.04313
2809,mega gasolineras sa de cv,20.55594,-100.822
2810,servicio trece sa de cv,21.02833,-101.8521
2811,inmobiliaria 16,32.53289,-117.0097
2812,combuexpress sa de cv,20.5367,-100.8346
2813,acog sa de cv,19.61233,-99.05357
2814,servicio banderilla sa de cv,19.592,-96.94186
2815,servicio shalon sa de cv,20.92809,-100.4143
2816,energia y servicios coordinados sa de cv,24.02793,-104.5938
2817,servicio tecamac san cipriano sa de cv,19.65936,-99.00491
2818,servicio daniela sa de cv,19.38429,-99.13982
2819,gasamake sa de cv,20.0663,-98.67419
2820,estacion de servicio estadio sa de cv (e0057),19.41204,-99.15987
2821,servidiesel del bajio sa de cv,20.47596,-100.972
2822,combuexpress sa de cv,21.48217,-104.8446
2823,grupo ferche sa de cv,19.15976,-96.1316
2824,estacion de servicio leon sderl de cv,21.10939,-101.598
2825,servicio cipreses sa de cv,19.30509,-99.06293
2826,la vicentina sa de cv,19.36429,-99.06796
2827,gasolinera elizondo sa de cv,24.0289,-104.6716
2828,gasolineria manantial sa de cv,21.16607,-86.87134
2829,mega gasolineras sa de cv,19.36459,-99.16151
2830,servicio reto express sa de cv,20.99187,-101.2847
2831,servel triangulo del refugiosderldecv,32.54281,-116.9398
2832,combuexpress sa de cv,20.56816,-100.8228
2833,grupo ferche sa de cv,19.51435,-96.9101
2834,combustibles e imagen sa de cv,19.50031,-90.70174
2835,combuexpress sa de cv,20.43525,-100.7957
2836,energia y servicios coordinados sa de cv,23.99919,-104.6626
2837,general de combustibles colima sa de cv,19.09059,-104.299
2838,servicio patrybach sa cv,20.67214,-103.4234
2839,grupo  omega   division petroleum´s sa de cv ,21.53395,-100.7442
2840,combuexpress sa de cv,20.51661,-100.8829
2841,gasolinera guadalajara sa de cv,20.68204,-102.3397
2842,unidad de gasolineras sa de cv,21.89205,-102.2745
2843,ary super express v sa de cv,25.54526,-103.519
2844,unidad de gasolineras sa de cv,21.85519,-102.2579
2845,super servicio kikapu sa de cv,27.87345,-101.5091
2846,organizacion la luna sa de cv,20.3731,-103.8206
2847,servicio rinconada sa de cv,21.84787,-102.2935
2848,estacion la victoria sa de cv,32.44267,-117.0136
2849,las mejores estaciones sa de cv,20.26111,-98.94299
2850,grupo empresarial cachanilla sa de cv,32.64406,-115.3506
2851,combuexpress sa de cv,19.62872,-103.414
2852,combuexpress sa de cv,20.51522,-100.889
2853,gasoservicios premier sa de cv,24.0041,-104.6617
2854,marca gasolinas sa de cv,20.70191,-103.366
2855,servicio gasolinero hermanos palacios s a de cv,20.17217,-100.5108
2856,servicio camarena sa de cv ,20.70535,-102.3505
2857,servicio linderos sa de cv,26.93449,-105.7219
2858,combuexpress sa de cv,19.48364,-104.6425
2859,combuexpress sa de cv,19.60516,-104.4718
2860,servicio jopel sa de cv,19.4892,-99.18553
2861,unidad de gasolineras sa de cv,21.75776,-102.2781
2862,hidrocarburos jaltepec sa de cv,20.10459,-98.7449
2863,servicio jardines de durango sa de cv,24.04134,-104.6308
2864,servicio de combustibles raymel sa de cv,18.65328,-91.7931
2865,las mejores estaciones sa de cv,20.37431,-99.66228
2866,servicios gasolineros de mexico sa de cv,20.89893,-100.7532
2867,combuexpress sa de cv,19.71867,-104.6076
2868,servicio perivia sa de cv,19.4012,-99.19176
2869,servicios modernos de acapulco sa de cv,16.86485,-99.87878
2870,gasolinera la aventura sa de cv,23.96234,-104.0499
2871,estacion piru sa de cv,32.51165,-116.8983
2872,superservicios san agustin sa de cv,18.47098,-100.9805
2873,autoservicio casanto sa de cv,28.62542,-105.9708
2874,servicio lomas de sotelo sa de cv,19.44639,-99.21659
2875,combuexpress sa de cv,21.18831,-104.6349
2876,operadora ejido sa de cv,16.86193,-99.90974
2877,petroliferos la territorial s de rl de cv,32.2855,-115.1031
2878,combustibles insurgentes sa de cv,19.62378,-99.15532
2879,estacion santa maria el paraiso sa de cv,20.07401,-98.35171
2880,servicio tepotzotlan sa de cv,19.713,-99.20262
2881,nueva estacion de servicio tres estrellas nucho sa,20.70534,-102.3585
2882,servicio efigas s de rl de cv,32.43525,-114.6224
2883,estacion de servicio paraiso sa de cv,19.45914,-99.23111
2884,grafel sa,19.46442,-99.15749
2885,gpdc estaciones de servicio s a de c v,19.36013,-99.12174
2886,servicio forres sa de cv ,21.02862,-101.873
2887,gasolinera polanco sa de cv,20.62379,-103.3717
2888,mega gasolineras sa de cv,21.11805,-101.7082
2889,estacion piru sa de cv,32.4324,-117.0423
2890,servicio marvic s a de c v,19.39671,-99.05486
2891,combuexpress sa de cv,20.22069,-100.8612
2892,autoservicio el aguila sa de cv,20.67178,-101.298
2893,operadora lilas sa de cv,19.38675,-99.2459
2894,mega gasolineras sa de cv,21.1403,-101.6857
2895,servicio culiacan sa de cv,20.24604,-100.884
2896,servel triangulo del refugiosderldecv,32.51387,-116.9875
2897,servicio durango sa de cv,24.03069,-104.687
2898,gertell combustibles sa de cv,21.13612,-98.43022
2899,mega gasolineras sa de cv,21.12566,-101.6295
2900,servicio mirlo sa de cv,19.38331,-99.07465
2901,multiservicios la pilarica sa de cv ,25.79534,-108.992
2902,energia y servicios coordinados sa de cv,23.98523,-104.6641
2903,oleum service sa de cv,21.13066,-101.6305
2904,servicio victor hugo sa de cv,19.37047,-99.15014
2905,estacion reforma sa de cv,20.05773,-98.74224
2906,estacion colonias sa de cv,20.05469,-98.78846
2907,leyva super servicio sa de cv,29.56256,-104.4145
2908,servicios costa azul turquesa sa de cv ,21.13017,-86.85789
2909,servicio iris sa de cv,19.52641,-99.05379
2910,grupo gasolinero bugatti sa de cv,20.54934,-100.841
2911,servicios energeticos hergom sa de cv,19.61466,-99.03618
2912,combuexpress sa de cv,20.42418,-100.7943
2913,servicios gasolineros de mexico sa de cv,20.54946,-100.8465
